ID,Posting,Salary,Field,City
275,"As the Senior Manager, E-Commerce Merchandising Analytics & Process for our Online Grocery Team you will be accountable for building and providing analytics…",60K,Description1,Toronto
275,30,60K,Days ago,Toronto
276,Senior Data Scientist-Fraud Analytics,60K,Position,Toronto
276,Manulife 3.9 ,60K,Company,Toronto
276,"Toronto, ON",60K,Location,Toronto
276,Oversees the work of more junior data scientists.,60K,Description1,Toronto
276,Provides guidance and mentorship to more junior data scientists.,60K,Description2,Toronto
276,Owns and delivers projects of diverse scope.,60K,Description3,Toronto
276,30,60K,Days ago,Toronto
277,NLP/ML Developer,60K,Position,Toronto
277,Wysdom.AI,60K,Company,Toronto
277,"Richmond Hill, ON",60K,Location,Toronto
277,Easily apply to this job,60K,Easily apply,Toronto
277,Contribute to design and implementation of our NLP and Dialogue System.,60K,Description1,Toronto
277,Enhance and improve our ML models.,60K,Description2,Toronto
277,Research and POC for state-of-the-art technologies.,60K,Description3,Toronto
277,30,60K,Days ago,Toronto
278,Machine Learning Engineer,60K,Position,Toronto
278,ASSURANCE,60K,Company,Toronto
278,"Toronto, ON",60K,Location,Toronto
278,"The role requires team members who take insights, actions, and models from our data scientists and translate that into software products that enable business…",60K,Description1,Toronto
278,30,60K,Days ago,Toronto
279,Sr. Machine Learning Engineer,60K,Position,Toronto
279,Splunk,60K,Company,Toronto
279,"Toronto, ON",60K,Location,Toronto
279,You will be working with the latest streaming machine learning algorithms to do anomaly detection on environmental sensor data.,60K,Description1,Toronto
279,You have experience with Java.,60K,Description2,Toronto
279,30,60K,Days ago,Toronto
280,AI Engineer,60K,Position,Toronto
280,Cerebri AI,60K,Company,Toronto
280,"Toronto, ON",60K,Location,Toronto
280,Collaborate with data scientists to develop automated orchestration of model pipelines to solve Cerebri AI business use case objectives.,60K,Description1,Toronto
280,30,60K,Days ago,Toronto
281,Analytics Consultant,60K,Position,Toronto
281,Advanced Analytics and Research Lab (AAARL),60K,Company,Toronto
281,"Toronto, ON",60K,Location,Toronto
281,Easily apply to this job,60K,Easily apply,Toronto
281,"Has experiences in data visualization, such as Tableau or Qlik.",60K,Description1,Toronto
281,"Attend analytics, data science, AI and industry conferences and workshops, developing your own…",60K,Description2,Toronto
281,30,60K,Days ago,Toronto
282,Senior Machine Learning Engineer,60K,Position,Toronto
282,Augmenta,60K,Company,Toronto
282,"Toronto, ON",60K,Location,Toronto
282,Easily apply to this job,60K,Easily apply,Toronto
282,Interactive 3D graphics and data visualization.,60K,Description1,Toronto
282,"Research, design and implement robust, scalable mathematical models for behavioral modeling, simulation and…",60K,Description2,Toronto
282,30,60K,Days ago,Toronto
283,Senior Data Scientist,60K,Position,Toronto
283,GALE Partners 3.6 ,60K,Company,Toronto
283,"Toronto, ON",60K,Location,Toronto
283,Easily apply to this job,60K,Easily apply,Toronto
283,"Ingesting, distributing and manipulating large data sets to understand the structure of client data and ready it for modelling.",60K,Description1,Toronto
283,30,60K,Days ago,Toronto
284,Python Developer - Data Analytics,60K,Position,Toronto
284,CaseWare 3.8 ,60K,Company,Toronto
284,"Toronto, ON",60K,Location,Toronto
284,Easily apply to this job,60K,Easily apply,Toronto
284,"Experience with data science libraries and tools such as Pandas, NumPy, Jupyter Notebooks.",60K,Description1,Toronto
284,"Minimum 3 years creating distributed, data-intensive, and highly…",60K,Description2,Toronto
284,30,60K,Days ago,Toronto
285,Senior/Lead Big Data Engineer,60K,Position,Toronto
285,Punchh,60K,Company,Toronto
285,"Toronto, ON",60K,Location,Toronto
285,Easily apply to this job,60K,Easily apply,Toronto
285,Work with large data sets and implement sophisticated data pipelines with both structured and structured data.,60K,Description1,Toronto
285,Occasional business travels are required.,60K,Description2,Toronto
285,30,60K,Days ago,Toronto
286,"Analytics Developer, Data Strategy & Operations",60K,Position,Toronto
286,ENERCARE 3.8 ,60K,Company,Toronto
286,"Markham, ON",60K,Location,Toronto
286,Easily apply to this job,60K,Easily apply,Toronto
286,"Create and maintain interactive data visualization through data interpretation and analyses, integrating various reporting components from multiple data sources…",60K,Description1,Toronto
286,30,60K,Days ago,Toronto
287,"Sr. Developer, Business Intelligence",60K,Position,Toronto
287,Bell Technical Solutions 3.1 ,60K,Company,Toronto
287,"Mississauga, ON",60K,Location,Toronto
287,"Support the Excellence Center reporting team in development of business logic, data management, data extraction and programming of required reporting source;",60K,Description1,Toronto
287,30,60K,Days ago,Toronto
288,Senior Machine Learning Engineer,60K,Position,Toronto
288,Prophix Software Inc.,60K,Company,Toronto
288,"Mississauga, ON",60K,Location,Toronto
288,Easily apply to this job,60K,Easily apply,Toronto
288,"Working with a team of data scientists, product managers, and software engineers to develop and support the software for new Machine Learning products.",60K,Description1,Toronto
288,30,60K,Days ago,Toronto
289,Machine Learning/Data Engineer,60K,Position,Toronto
289,Xanadu Quantum Technologies Inc.,60K,Company,Toronto
289,"Toronto, ON",60K,Location,Toronto
289,Easily apply to this job,60K,Easily apply,Toronto
289,"Passionate about agile software processes, data-driven development, reliability, testing, and continuous delivery.",60K,Description1,Toronto
289,30,60K,Days ago,Toronto
290,"Lead, Data Architect (Big Data)",60K,Position,Toronto
290,CPP Investments,60K,Company,Toronto
290,"Toronto, ON",60K,Location,Toronto
290,Easily apply to this job,60K,Easily apply,Toronto
290,"Provide thought leadership in the areas of advanced data techniques, including data modeling, data governance, data integration, discovery, visualization, etc.",60K,Description1,Toronto
290,15,60K,Days ago,Toronto
291,Machine Learning Engineer,60K,Position,Toronto
291,Paytm,60K,Company,Toronto
291,"Toronto, ON",60K,Location,Toronto
291,Perform ETL with massive data from multiple applications and 300 M+ customers.,60K,Description1,Toronto
291,Knowledge in advanced data structures and can use them to solve problems.,60K,Description2,Toronto
291,30,60K,Days ago,Toronto
292,Software Developer - Data Analytics,60K,Position,Toronto
292,CaseWare 3.8 ,60K,Company,Toronto
292,"Toronto, ON",60K,Location,Toronto
292,Easily apply to this job,60K,Easily apply,Toronto
292,"Minimum 3 years creating distributed, data-intensive, and highly scalable production-grade applications with Python or Java 7/8.",60K,Description1,Toronto
292,30,60K,Days ago,Toronto
293,"Associate Educator, Data Scientist",60K,Position,Toronto
293,BrainStation 3.8 ,60K,Company,Toronto
293,"Toronto, ON",60K,Location,Toronto
293,Easily apply to this job,60K,Easily apply,Toronto
293,Actively work on writing and researching new content to teach the most up to date skills in data science to our students.,60K,Description1,Toronto
293,Experience building and leading teams.,60K,Description2,Toronto
293,30,60K,Days ago,Toronto
294,"Senior Software Engineer, Machine Learning",60K,Position,Toronto
294,ThinkData Works,60K,Company,Toronto
294,"Toronto, ON",60K,Location,Toronto
294,"Whether sourcing new streams of public data or transforming existing internal information, ThinkData’s platform, Namara, acts as a data refinery, serving up…",60K,Description1,Toronto
294,30,60K,Days ago,Toronto
295,Data Science Architect,60K,Position,Toronto
295,Rackspace,60K,Company,Toronto
295,"Toronto, ON",60K,Location,Toronto
295,"You will play an active role in delivering modern data solutions for clients including data ingestion/data pipeline design and implementation, data warehouse &…",60K,Description1,Toronto
295,30,60K,Days ago,Toronto
296,Data Engineer - BI & Data Science,60K,Position,Toronto
296,Paytm,60K,Company,Toronto
296,"Toronto, ON",60K,Location,Toronto
296,Identifying data needs and driving data quality improvement projects.,60K,Description1,Toronto
296,"3+ years work experience in data engineering, software engineering and/or data analysis.",60K,Description2,Toronto
296,30,60K,Days ago,Toronto
297,Senior Software Engineer - Machine Learning,60K,Position,Toronto
297,ASSURANCE,60K,Company,Toronto
297,"Toronto, ON",60K,Location,Toronto
297,"The role requires team members who take insights, actions, and models from our data scientists and translate that into software products that enable business…",60K,Description1,Toronto
297,30,60K,Days ago,Toronto
298,Analytics Developer - Data Strategy and Operations,60K,Position,Toronto
298,ENERCARE 3.8 ,60K,Company,Toronto
298,"Markham, ON",60K,Location,Toronto
298,Easily apply to this job,60K,Easily apply,Toronto
298,"Create and maintain interactive data visualization through data interpretation and analyses, integrating various reporting components from multiple data sources…",60K,Description1,Toronto
298,30,60K,Days ago,Toronto
299,Web Analytics Developer,60K,Position,Toronto
299,IQ Hunt,60K,Company,Toronto
299,"Toronto, ON",60K,Location,Toronto
299,"3+ years in a data analytics, reporting, data science or business intelligence role with an ability to blend and analyze multiple data sets.",60K,Description1,Toronto
299,30,60K,Days ago,Toronto
300,Solution Architect (Big Data),60K,Position,Toronto
300,EPAM Systems 3.9 ,60K,Company,Toronto
300,"Toronto, ON",60K,Location,Toronto
300,Development of proposals for implementation and design of scalable big data architecture.,60K,Description1,Toronto
300,Develop roadmaps and implementation strategy around data science…,60K,Description2,Toronto
300,30,60K,Days ago,Toronto
301,Web Data Analyst,70K,Position,Toronto
301,Investing News Network,70K,Company,Toronto
301,"Toronto, ON",70K,Location,Toronto
301,Easily apply to this job,70K,Easily apply,Toronto
301,"Technical expertise regarding data models, database design development, data mining and segmentation techniques.",70K,Description1,Toronto
301,"Job Types: Full-time, Permanent.",70K,Description2,Toronto
301,30,70K,Days ago,Toronto
302,"Senior Data Scientist, Enterprisenew",70K,Position,Toronto
302,Coursera 4.3 ,70K,Company,Toronto
302,"Toronto, ON - Remote",70K,Location,Toronto
302,Strong applied statistics and data visualization skills.,70K,Description1,Toronto
302,Experience working with Salesforce and/or Marketo data.,70K,Description2,Toronto
302,Check out life at Coursera on The Muse!,70K,Description3,Toronto
302,3,70K,Days ago,Toronto
303,Data Scientist,70K,Position,Toronto
303,Beauty Matching Engine,70K,Company,Toronto
303,"Toronto, ON - Remote",70K,Location,Toronto
303,"$64,136 - $140,055 a year",70K,Salary_shown,Toronto
303,Easily apply to this job,70K,Easily apply,Toronto
303,This is a 3-6 month full-time data scientist contract position with potential to become permanent position based on the performance.,70K,Description1,Toronto
303,30,70K,Days ago,Toronto
304,Data Scientistnew,70K,Position,Toronto
304,Loblaw Digital 2.0 ,70K,Company,Toronto
304,"Toronto, ON",70K,Location,Toronto
304,You enjoy the data-centric parts of solving problems.,70K,Description1,Toronto
304,"We aim to build production-ready solutions, and while we don’t expect data scientists to be systems…",70K,Description2,Toronto
304,4,70K,Days ago,Toronto
305,Senior Data Scientistnew,70K,Position,Toronto
305,Accenture 4.0 ,70K,Company,Toronto
305,"Toronto, ON",70K,Location,Toronto
305,"A blend of data science capability, industry and consulting expertise.",70K,Description1,Toronto
